Location,Total Land Area (acres),Number of Cows,Farm Size,Date,Product ID,Product Name,Brand,Quantity (liters/kg),Price per Unit,Total Value,Shelf Life (days),Storage Condition,Production Date,Expiration Date,Quantity Sold (liters/kg),Price per Unit (sold),Approx. Total Revenue(INR),Customer Location,Sales Channel,Quantity in Stock (liters/kg),Minimum Stock Threshold (liters/kg),Reorder Quantity (liters/kg),Date_Sell,Year,Month,Day,DayOfWeek,Quarter,Days_to_Sell,Days_to_Expire,Expire,Sales_Velocity,Quantity_Sold_Hist_Mean,Sales_Velocity_Hist_Mean,Sales_Volatility_Hist,Quantity_Sold_Before_Expire,Quantity_Lost,Capacity_Utilization,Sales_Trend_7d,Seasonal_Volatility,Stock_Efficiency,Value_Lost,Revenue_Before_Losses,Real_Revenue
Chandigarh,233.02,67,Small,2022-02-21,10,Ghee,Amul,571.92,12.1525,29362.3728,104,Ambient,2022-01-13,2022-04-27,249,48.61,12103.89,Chandigarh,Online,322,63.6,169.27,2022-02-21,2022,2,21,0,1,39,65,0,6.384615384615385,188.0,6.563383492932056,43.34753878230251,322.0,0.0,0.9727628122737026,268.2857142857143,76.27210063356509,0.09822485207100592,0.0,9077.9175,9077.9175
Tamil Nadu,114.04,11,Small,2022-02-27,10,Ghee,Sudha,115.4,17.3375,8294.952,105,Ambient,2021-12-31,2022-04-15,108,69.35,7489.8,Bihar,Wholesale,7,16.82,98.33,2022-02-27,2022,2,27,6,1,58,47,0,1.8620689655172413,188.0,6.563383492932056,43.34753878230251,7.0,0.0,0.2837056477840213,279.7142857142857,76.27210063356509,0.03961848862802641,0.0,5617.349999999999,5617.349999999999
Chandigarh,238.86,97,Large,2022-03-05,10,Ghee,Amul,838.5,9.5575,28056.21,126,Ambient,2022-01-07,2022-05-13,332,38.23,12692.36,Telangana,Retail,506,21.65,119.9,2022-03-05,2022,3,5,5,1,57,69,0,5.824561403508772,188.0,6.563383492932056,43.34753878230251,452.87346101231185,53.12653898768815,0.8874327410216235,323.0,31.03633279344621,0.08441393338418511,507.75689637482947,9519.27,9011.513103625171
Delhi,912.69,91,Medium,2022-03-07,10,Ghee,Raj,635.81,4.645,10961.3644,62,Ambient,2022-02-28,2022-05-01,422,18.58,7840.76,Madhya Pradesh,Online,213,46.97,85.04,2022-03-07,2022,3,7,0,1,7,55,0,60.285714285714285,188.0,6.563383492932056,43.34753878230251,213.0,0.0,9.18515798301813,343.85714285714283,31.03633279344621,1.096103896103896,0.0,5880.57,5880.57
Chandigarh,639.49,49,Medium,2022-03-07,10,Ghee,Amul,180.65,8.4,5784.4130000000005,148,Ambient,2022-02-28,2022-07-26,134,33.6,4502.4,Tamil Nadu,Online,46,97.01,160.57,2022-03-07,2022,3,7,0,1,7,141,0,19.142857142857142,188.0,6.563383492932056,43.34753878230251,46.0,0.0,2.91661414626642,285.42857142857144,31.03633279344621,0.13576494427558258,0.0,3376.8,3376.8
Uttar Pradesh,166.18,93,Medium,2022-03-26,10,Ghee,Mother Dairy,335.83,4.435,4698.2617,96,Ambient,2022-02-06,2022-05-13,156,17.74,2767.44,Chandigarh,Wholesale,179,64.36,51.87,2022-03-26,2022,3,26,5,1,48,48,0,3.25,188.0,6.563383492932056,43.34753878230251,179.0,0.0,0.4951714315489631,276.42857142857144,31.03633279344621,0.06770833333333333,0.0,2075.58,2075.58
Karnataka,238.01,95,Large,2022-03-26,10,Ghee,Raj,114.7,8.895,4056.939,106,Ambient,2022-02-22,2022-06-08,27,35.58,960.66,West Bengal,Wholesale,87,25.37,121.32,2022-03-26,2022,3,26,5,1,32,74,0,0.84375,188.0,6.563383492932056,43.34753878230251,87.0,0.0,0.12855412165213465,204.0,31.03633279344621,0.011402027027027027,0.0,720.495,720.495
Jharkhand,962.23,75,Medium,2022-04-21,10,Ghee,Amul,9.28,23.5625,866.752,137,Ambient,2022-04-03,2022-08-18,2,94.25,188.5,Gujarat,Wholesale,7,98.07,143.28,2022-04-21,2022,4,21,3,2,18,119,0,0.1111111111111111,188.0,6.563383492932056,43.34753878230251,7.0,0.0,0.016928937830733782,168.71428571428572,70.70925070088025,0.0009337068160597572,0.0,141.375,141.375
Delhi,809.69,87,Small,2022-04-21,10,Ghee,Mother Dairy,940.91,7.2625,31736.8943,138,Ambient,2022-03-09,2022-07-25,656,29.05,19056.8,Delhi,Online,284,77.51,133.9,2022-04-21,2022,4,21,3,2,43,95,0,15.255813953488373,188.0,6.563383492932056,43.34753878230251,284.0,0.0,2.3243825337826105,247.0,70.70925070088025,0.1605875152998776,0.0,14292.6,14292.6
West Bengal,774.49,42,Small,2022-04-22,10,Ghee,Raj,946.24,24.725,90044.1984,147,Ambient,2022-03-13,2022-08-07,901,98.9,89108.9,West Bengal,Online,45,28.53,41.19,2022-04-22,2022,4,22,4,2,40,107,0,22.525,188.0,6.563383492932056,43.34753878230251,45.0,0.0,3.431918921735506,328.2857142857143,70.70925070088025,0.21051401869158878,0.0,66831.67500000002,66831.67500000002
Tamil Nadu,530.09,78,Medium,2022-04-22,10,Ghee,Sudha,30.63,23.02,2971.4163,90,Ambient,2022-03-23,2022-06-21,12,92.08,1104.96,Kerala,Wholesale,18,14.92,144.29,2022-04-22,2022,4,22,4,2,30,60,0,0.4,188.0,6.563383492932056,43.34753878230251,18.0,0.0,0.060944176190641616,269.7142857142857,70.70925070088025,0.006666666666666667,0.0,828.72,828.72
Uttar Pradesh,531.31,63,Small,2022-05-02,10,Ghee,Amul,854.05,23.9875,78359.0875,91,Ambient,2022-04-10,2022-07-10,623,95.95,59776.85,Delhi,Retail,231,33.84,159.0,2022-05-02,2022,5,2,0,2,22,69,0,28.318181818181817,188.0,6.563383492932056,43.34753878230251,231.0,0.0,4.314570655314742,339.57142857142856,44.276704131336324,0.41040843214756256,0.0,44832.637500000004,44832.637500000004
Madhya Pradesh,596.11,86,Small,2022-05-02,10,Ghee,Raj,141.98,21.9575,12045.5832,119,Ambient,2022-03-26,2022-07-23,85,87.83,7465.55,Delhi,Online,56,50.83,161.53,2022-05-02,2022,5,2,0,2,37,82,0,2.2972972972972974,188.0,6.563383492932056,43.34753878230251,56.0,0.0,0.35001722812192815,329.42857142857144,44.276704131336324,0.02801582069874753,0.0,5599.1625,5599.1625
Haryana,407.17,91,Large,2022-05-04,10,Ghee,Sudha,565.4,3.5725,7909.946,88,Ambient,2022-03-06,2022-06-02,556,14.29,7945.24,Chandigarh,Retail,9,64.3,20.19,2022-05-04,2022,5,4,2,2,59,29,0,9.423728813559322,188.0,6.563383492932056,43.34753878230251,9.0,0.0,1.4358034729659634,405.0,44.276704131336324,0.3249561659848042,0.0,5958.929999999999,5958.929999999999
Maharashtra,163.25,53,Small,2022-05-04,10,Ghee,Mother Dairy,894.6,15.89,54991.062,147,Ambient,2022-05-01,2022-09-25,672,63.56,42712.32,Maharashtra,Retail,222,81.29,69.72,2022-05-04,2022,5,4,2,2,3,144,0,224.0,188.0,6.563383492932056,43.34753878230251,222.0,0.0,34.128738666759304,500.7142857142857,44.276704131336324,1.5555555555555556,0.0,32034.24,32034.24
Jharkhand,181.15,13,Small,2022-05-05,10,Ghee,Sudha,899.13,14.0075,48687.8895,138,Ambient,2022-04-28,2022-09-13,865,56.03,48465.95,Telangana,Online,34,41.37,78.94,2022-05-05,2022,5,5,3,2,7,131,0,123.57142857142857,188.0,6.563383492932056,43.34753878230251,34.0,0.0,18.82739728746607,530.5714285714286,44.276704131336324,0.9432933478735005,0.0,36349.4625,36349.4625
Telangana,579.9,42,Large,2022-05-08,10,Ghee,Mother Dairy,260.24,7.7775,8392.74,82,Ambient,2022-04-16,2022-07-07,208,31.11,6470.88,Delhi,Wholesale,52,79.3,68.53,2022-05-08,2022,5,8,6,2,22,60,0,9.454545454545455,188.0,6.563383492932056,43.34753878230251,52.0,0.0,1.44049870996062,431.57142857142856,44.276704131336324,0.1575757575757576,0.0,4853.16,4853.16
Maharashtra,924.05,100,Medium,2022-05-09,10,Ghee,Raj,959.97,11.5125,46414.5495,125,Ambient,2022-03-30,2022-08-02,610,46.05,28090.5,Gujarat,Online,349,82.11,22.35,2022-05-09,2022,5,9,0,2,40,85,0,15.25,188.0,6.563383492932056,43.34753878230251,349.0,0.0,2.3234967172682115,517.0,44.276704131336324,0.17941176470588235,0.0,21067.874999999996,21067.874999999996
Tamil Nadu,959.48,97,Small,2022-05-14,10,Ghee,Raj,62.91,16.5225,4104.8775,64,Ambient,2022-05-11,2022-07-14,60,66.09,3965.4,Maharashtra,Retail,2,76.98,45.53,2022-05-14,2022,5,14,5,2,3,61,0,20.0,188.0,6.563383492932056,43.34753878230251,2.0,0.0,3.0472088095320804,436.57142857142856,44.276704131336324,0.32786885245901637,0.0,2974.05,2974.05
Bihar,56.34,52,Medium,2022-05-26,10,Ghee,Amul,895.66,24.3775,84881.6982,100,Ambient,2022-05-05,2022-08-13,408,97.51,39784.08,Kerala,Wholesale,487,51.07,77.36,2022-05-26,2022,5,26,3,2,21,79,0,19.428571428571427,188.0,6.563383492932056,43.34753878230251,487.0,0.0,2.9601457006883067,482.7142857142857,44.276704131336324,0.24593128390596744,0.0,29838.06,29838.06
Uttar Pradesh,121.92,92,Medium,2022-06-03,10,Ghee,Mother Dairy,866.5,21.6675,72387.41,129,Ambient,2022-04-10,2022-08-17,735,86.67,63702.45,Delhi,Retail,131,53.07,136.0,2022-06-03,2022,6,3,4,2,54,75,0,13.61111111111111,188.0,6.563383492932056,43.34753878230251,131.0,0.0,2.0737948842648883,508.2857142857143,11.383149855574802,0.18148148148148147,0.0,47776.8375,47776.8375
Kerala,853.6,56,Medium,2022-06-04,10,Ghee,Amul,316.81,8.69,11645.9356,108,Ambient,2022-05-24,2022-09-09,305,34.76,10601.8,Uttar Pradesh,Wholesale,11,94.4,27.03,2022-06-04,2022,6,4,5,2,11,97,0,27.727272727272727,188.0,6.563383492932056,43.34753878230251,11.0,0.0,4.224539485942203,455.85714285714283,11.383149855574802,0.2858481724461106,0.0,7951.35,7951.35
Telangana,146.48,28,Small,2022-06-08,10,Ghee,Sudha,600.91,11.125,25196.1563,74,Ambient,2022-04-24,2022-07-07,440,44.5,19580.0,West Bengal,Online,160,95.36,38.47,2022-06-08,2022,6,8,2,2,45,29,0,9.777777777777779,188.0,6.563383492932056,43.34753878230251,160.0,0.0,1.4897465291045726,395.14285714285717,11.383149855574802,0.3371647509578544,0.0,14685.0,14685.0
Tamil Nadu,378.64,32,Medium,2022-06-15,10,Ghee,Raj,338.0,7.98,12144.34,63,Ambient,2022-04-20,2022-06-22,15,31.92,478.8,Kerala,Online,323,91.88,61.19,2022-06-15,2022,6,15,2,2,56,7,0,0.26785714285714285,188.0,6.563383492932056,43.34753878230251,45.943684450524394,277.0563155494756,0.04081083227051894,367.57142857142856,11.383149855574802,0.03826530612244898,2210.909398084815,359.1,-1851.8093980848153
Tamil Nadu,172.42,79,Large,2022-06-15,10,Ghee,Raj,854.68,14.62,52366.2436,114,Ambient,2022-05-30,2022-09-21,486,58.48,28421.28,Chandigarh,Wholesale,368,83.01,69.18,2022-06-15,2022,6,15,2,2,16,98,0,30.375,188.0,6.563383492932056,43.34753878230251,368.0,0.0,4.627948379476847,349.85714285714283,11.383149855574802,0.30994897959183676,0.0,21315.96,21315.96
Kerala,638.79,42,Large,2022-06-21,10,Ghee,Sudha,197.25,14.455,10475.9475,89,Ambient,2022-05-18,2022-08-15,132,57.82,7632.24,Tamil Nadu,Retail,65,20.77,125.64,2022-06-21,2022,6,21,1,2,34,55,0,3.8823529411764706,188.0,6.563383492932056,43.34753878230251,65.0,0.0,0.5915170042032862,360.14285714285717,11.383149855574802,0.07058823529411765,0.0,5724.18,5724.18
Karnataka,828.81,96,Small,2022-06-22,10,Ghee,Raj,368.41,19.095,27579.1726,109,Ambient,2022-05-06,2022-08-23,221,76.38,16879.98,Chandigarh,Online,147,94.98,159.66,2022-06-22,2022,6,22,2,2,47,62,0,4.702127659574468,188.0,6.563383492932056,43.34753878230251,147.0,0.0,0.7164182413899892,333.42857142857144,11.383149855574802,0.075840768702814,0.0,12659.984999999999,12659.984999999999
Madhya Pradesh,615.32,91,Small,2022-06-23,10,Ghee,Sudha,244.96,17.9525,18639.0064,95,Ambient,2022-05-29,2022-09-01,234,71.81,16803.54,Karnataka,Wholesale,10,56.02,179.71,2022-06-23,2022,6,23,3,2,25,70,0,9.36,188.0,6.563383492932056,43.34753878230251,10.0,0.0,1.4260937228610138,261.85714285714283,11.383149855574802,0.1337142857142857,0.0,12602.655,12602.655
Gujarat,239.15,18,Small,2022-06-27,10,Ghee,Raj,86.52,15.535,4974.0348,81,Ambient,2022-06-01,2022-08-21,1,62.14,62.14,Delhi,Wholesale,85,31.07,55.42,2022-06-27,2022,6,27,0,2,26,55,0,0.038461538461538464,188.0,6.563383492932056,43.34753878230251,85.0,0.0,0.0058600169414078475,218.42857142857142,11.383149855574802,0.0006993006993006993,0.0,46.605000000000004,46.605000000000004
Haryana,191.05,42,Medium,2022-07-03,10,Ghee,Raj,991.49,4.1525,20385.0344,123,Ambient,2022-06-02,2022-10-03,131,16.61,2175.91,Rajasthan,Wholesale,860,71.51,24.24,2022-07-03,2022,7,3,6,3,31,92,0,4.225806451612903,188.0,6.563383492932056,43.34753878230251,603.8312813497491,256.16871865025087,0.643845732336617,174.28571428571428,17.020182178662996,0.04593267882187938,1063.7406041951667,1631.9325,568.1918958048332
Maharashtra,490.92,84,Medium,2022-07-05,10,Ghee,Sudha,354.79,18.105,25970.628000000004,116,Ambient,2022-05-22,2022-09-15,282,72.42,20422.44,Delhi,Wholesale,72,26.01,145.78,2022-07-05,2022,7,5,1,3,44,72,0,6.409090909090909,188.0,6.563383492932056,43.34753878230251,72.0,0.0,0.9764919139636895,212.42857142857142,17.020182178662996,0.08901515151515152,0.0,15316.83,15316.83
Jharkhand,765.89,25,Medium,2022-07-08,10,Ghee,Sudha,610.57,13.72,35980.890100000004,132,Ambient,2022-05-10,2022-09-19,481,54.88,26397.28,Chandigarh,Online,129,29.91,118.3,2022-07-08,2022,7,8,4,3,59,73,0,8.152542372881356,188.0,6.563383492932056,43.34753878230251,129.0,0.0,1.242124946936382,211.71428571428572,17.020182178662996,0.11167866264221037,0.0,19797.960000000003,19797.960000000003
Rajasthan,300.55,95,Small,2022-08-05,10,Ghee,Sudha,193.8,7.585,5763.612,104,Ambient,2022-07-10,2022-10-22,130,30.34,3944.2,Karnataka,Retail,63,65.34,28.82,2022-08-05,2022,8,5,4,3,26,78,0,5.0,188.0,6.563383492932056,43.34753878230251,63.0,0.0,0.7618022023830202,211.42857142857142,52.379284671134336,0.0641025641025641,0.0,2958.15,2958.15
Haryana,372.96,14,Medium,2022-08-09,10,Ghee,Mother Dairy,818.16,7.7425,28242.8832,122,Ambient,2022-08-03,2022-12-03,672,30.97,20811.84,Kerala,Wholesale,146,45.59,120.76,2022-08-09,2022,8,9,1,3,6,116,0,112.0,188.0,6.563383492932056,43.34753878230251,146.0,0.0,17.064369333379652,275.85714285714283,52.379284671134336,0.9655172413793104,0.0,15608.88,15608.88
Karnataka,941.24,55,Large,2022-08-10,10,Ghee,Mother Dairy,838.49,4.2925,14891.5824,76,Ambient,2022-07-24,2022-10-08,717,17.17,12310.89,Chandigarh,Retail,121,33.55,87.49,2022-08-10,2022,8,10,2,3,17,59,0,42.1764705882353,188.0,6.563383492932056,43.34753878230251,121.0,0.0,6.426025636572064,344.85714285714283,52.379284671134336,0.7148554336989034,0.0,9233.167500000001,9233.167500000001
Jharkhand,607.35,52,Large,2022-08-24,10,Ghee,Raj,425.81,3.3725,5782.4998000000005,103,Ambient,2022-08-01,2022-11-12,181,13.49,2441.69,Jharkhand,Online,244,71.37,108.16,2022-08-24,2022,8,24,2,3,23,80,0,7.869565217391305,188.0,6.563383492932056,43.34753878230251,244.0,0.0,1.1990104228811014,370.57142857142856,52.379284671134336,0.0983695652173913,0.0,1831.2675,1831.2675
Gujarat,911.76,33,Medium,2022-08-25,10,Ghee,Raj,790.35,20.215,62453.457,115,Ambient,2022-08-18,2022-12-11,744,80.86,60159.84,Kerala,Wholesale,46,68.48,187.1,2022-08-25,2022,8,25,3,3,7,108,0,106.28571428571429,188.0,6.563383492932056,43.34753878230251,46.0,0.0,16.193738244941915,458.14285714285717,52.379284671134336,0.9841269841269842,0.0,45119.88,45119.88
Gujarat,91.39,35,Medium,2022-09-01,10,Ghee,Amul,346.96,15.125,21098.6376,86,Ambient,2022-08-06,2022-10-31,127,60.5,7683.5,Delhi,Retail,219,88.7,175.22,2022-09-01,2022,9,1,3,3,26,60,0,4.884615384615385,188.0,6.563383492932056,43.34753878230251,219.0,0.0,0.7442221515587967,436.0,36.8390875610854,0.08141025641025641,0.0,5762.625,5762.625
Delhi,276.54,95,Medium,2022-09-04,10,Ghee,Sudha,356.3,5.5875,8241.219,83,Ambient,2022-08-19,2022-11-10,288,22.35,6436.8,Karnataka,Wholesale,68,21.86,64.64,2022-09-04,2022,9,4,6,3,16,67,0,18.0,188.0,6.563383492932056,43.34753878230251,68.0,0.0,2.7424879285788726,408.42857142857144,36.8390875610854,0.26865671641791045,0.0,4827.6,4827.6
Kerala,605.05,46,Small,2022-09-11,10,Ghee,Raj,127.93,19.66,10536.3148,90,Ambient,2022-09-02,2022-12-01,107,78.64,8414.48,Gujarat,Wholesale,20,21.85,101.47,2022-09-11,2022,9,11,6,3,9,81,0,11.88888888888889,188.0,6.563383492932056,43.34753878230251,20.0,0.0,1.8113963478885147,405.14285714285717,36.8390875610854,0.1467764060356653,0.0,6310.860000000001,6310.860000000001
Uttar Pradesh,648.3,95,Medium,2022-09-14,10,Ghee,Amul,227.19,8.73,6929.295,110,Ambient,2022-09-12,2022-12-31,204,34.92,7123.68,Gujarat,Retail,23,30.56,198.22,2022-09-14,2022,9,14,2,3,2,108,0,102.0,188.0,6.563383492932056,43.34753878230251,23.0,0.0,15.540764928613612,338.2857142857143,36.8390875610854,0.9444444444444444,0.0,5342.76,5342.76
Telangana,953.28,46,Medium,2022-09-22,10,Ghee,Raj,739.84,21.665,64787.7888,96,Ambient,2022-08-23,2022-11-27,316,86.66,27384.56,Uttar Pradesh,Wholesale,423,22.71,170.85,2022-09-22,2022,9,22,3,3,30,66,0,10.533333333333333,188.0,6.563383492932056,43.34753878230251,423.0,0.0,1.6048633063535627,281.0,36.8390875610854,0.1595959595959596,0.0,20538.420000000002,20538.420000000002
Rajasthan,202.11,81,Large,2022-09-28,10,Ghee,Raj,128.26,15.92,8712.7018,89,Ambient,2022-09-21,2022-12-19,72,63.68,4584.96,Kerala,Online,56,33.84,158.66,2022-09-28,2022,9,28,2,3,7,82,0,10.285714285714286,188.0,6.563383492932056,43.34753878230251,56.0,0.0,1.5671359591879273,265.42857142857144,36.8390875610854,0.1254355400696864,0.0,3438.72,3438.72
Chandigarh,43.77,21,Large,2022-10-01,10,Ghee,Sudha,834.89,17.94,56221.492600000005,76,Ambient,2022-09-11,2022-11-26,475,71.76,34086.0,Rajasthan,Retail,359,54.5,39.58,2022-10-01,2022,10,1,5,4,20,56,0,23.75,188.0,6.563383492932056,43.34753878230251,359.0,0.0,3.618560461319346,227.0,18.81448534853301,0.42410714285714285,0.0,25564.500000000004,25564.500000000004
Delhi,665.61,91,Small,2022-10-08,10,Ghee,Raj,27.11,13.6275,1591.357,68,Ambient,2022-09-11,2022-11-18,22,54.51,1199.22,Maharashtra,Online,5,21.9,102.68,2022-10-08,2022,10,8,5,4,27,41,0,0.8148148148148148,188.0,6.563383492932056,43.34753878230251,5.0,0.0,0.12414554409204774,212.0,18.81448534853301,0.01987353206865402,0.0,899.415,899.415
Haryana,434.26,14,Medium,2022-10-09,10,Ghee,Raj,393.73,6.175,10016.4912,95,Ambient,2022-08-13,2022-11-16,363,24.7,8966.1,Delhi,Wholesale,30,48.38,97.27,2022-10-09,2022,10,9,6,4,57,38,0,6.368421052631579,188.0,6.563383492932056,43.34753878230251,30.0,0.0,0.9702954367194258,222.71428571428572,18.81448534853301,0.167590027700831,0.0,6724.575,6724.575
Karnataka,436.97,55,Large,2022-10-10,10,Ghee,Sudha,189.68,8.155,7029.540800000001,100,Ambient,2022-09-06,2022-12-15,108,32.62,3522.96,Haryana,Online,81,76.86,45.97,2022-10-10,2022,10,10,0,4,34,66,0,3.176470588235294,188.0,6.563383492932056,43.34753878230251,81.0,0.0,0.4839684579845069,222.85714285714286,18.81448534853301,0.0481283422459893,0.0,2642.22,2642.22
Uttar Pradesh,141.03,32,Large,2022-10-14,10,Ghee,Sudha,191.72,24.4825,18757.8848,148,Ambient,2022-09-14,2023-02-09,52,97.93,5092.36,Bihar,Wholesale,139,79.61,56.18,2022-10-14,2022,10,14,4,4,30,118,0,1.7333333333333334,188.0,6.563383492932056,43.34753878230251,139.0,0.0,0.264091430159447,201.14285714285714,18.81448534853301,0.014689265536723164,0.0,3819.2700000000004,3819.2700000000004
Bihar,228.53,39,Small,2022-10-18,10,Ghee,Raj,475.03,19.0525,34938.4565,146,Ambient,2022-10-12,2023-03-07,105,76.21,8002.05,West Bengal,Retail,370,43.44,34.01,2022-10-18,2022,10,18,1,4,6,140,0,17.5,188.0,6.563383492932056,43.34753878230251,370.0,0.0,2.6663077083405704,171.0,18.81448534853301,0.125,0.0,6001.537499999999,6001.537499999999
Uttar Pradesh,246.74,30,Small,2022-10-19,10,Ghee,Sudha,172.75,17.8475,11512.06,91,Ambient,2022-10-12,2023-01-11,12,71.39,856.68,Uttar Pradesh,Online,160,63.74,39.94,2022-10-19,2022,10,19,2,4,7,84,0,1.7142857142857142,188.0,6.563383492932056,43.34753878230251,160.0,0.0,0.2611893265313212,162.42857142857142,18.81448534853301,0.02040816326530612,0.0,642.51,642.51
Bihar,922.63,76,Large,2022-10-23,10,Ghee,Mother Dairy,485.65,17.6925,32281.1555,90,Ambient,2022-08-31,2022-11-29,32,70.77,2264.64,Maharashtra,Wholesale,453,89.79,144.41,2022-10-23,2022,10,23,6,4,53,37,0,0.6037735849056604,188.0,6.563383492932056,43.34753878230251,242.84518923848609,210.15481076151391,0.0919912093443647,99.14285714285714,18.81448534853301,0.01631820499745028,3718.1639893980846,1698.48,-2019.6839893980846
West Bengal,669.12,14,Medium,2022-10-24,10,Ghee,Sudha,825.83,8.3225,23585.7048,134,Ambient,2022-09-14,2023-01-26,459,33.29,15280.11,Uttar Pradesh,Online,366,17.54,72.39,2022-10-24,2022,10,24,0,4,40,94,0,11.475,188.0,6.563383492932056,43.34753878230251,366.0,0.0,1.7483360544690314,161.57142857142858,18.81448534853301,0.12207446808510639,0.0,11460.0825,11460.0825
Madhya Pradesh,397.19,40,Medium,2022-11-01,10,Ghee,Raj,155.56,12.955,8096.897999999999,97,Ambient,2022-09-15,2022-12-21,33,51.82,1710.06,Kerala,Wholesale,122,45.28,152.43,2022-11-01,2022,11,1,1,4,47,50,0,0.7021276595744681,188.0,6.563383492932056,43.34753878230251,122.0,0.0,0.10697647948357304,114.42857142857143,22.91103110926069,0.014042553191489362,0.0,1282.545,1282.545
Delhi,783.71,95,Small,2022-11-05,10,Ghee,Mother Dairy,264.52,21.9825,22116.5172,70,Ambient,2022-10-30,2023-01-08,225,87.93,19784.25,Maharashtra,Online,39,89.32,60.54,2022-11-05,2022,11,5,5,4,6,64,0,37.5,188.0,6.563383492932056,43.34753878230251,39.0,0.0,5.713516517872651,131.14285714285714,22.91103110926069,0.5859375,0.0,14838.187500000002,14838.187500000002
Karnataka,975.37,26,Small,2022-11-12,10,Ghee,Sudha,114.09,6.2475,2375.3538000000003,137,Ambient,2022-11-09,2023-03-26,2,24.99,49.98,Jharkhand,Online,112,40.18,88.36,2022-11-12,2022,11,12,5,4,3,134,0,0.6666666666666666,188.0,6.563383492932056,43.34753878230251,112.0,0.0,0.10157362698440268,124.0,22.91103110926069,0.004975124378109453,0.0,37.485,37.485
Uttar Pradesh,292.08,67,Medium,2022-11-15,10,Ghee,Sudha,953.11,13.4925,49761.8731,113,Ambient,2022-11-07,2023-02-28,40,53.97,2158.8,Chandigarh,Wholesale,913,48.3,66.53,2022-11-15,2022,11,15,1,4,8,105,0,5.0,188.0,6.563383492932056,43.34753878230251,689.1552667578659,223.8447332421341,0.7618022023830202,114.71428571428571,22.91103110926069,0.047619047619047616,3020.2250632694945,1619.1,-1401.1250632694946
West Bengal,127.24,35,Large,2022-11-20,10,Ghee,Sudha,496.34,24.6925,48135.0532,81,Ambient,2022-10-21,2023-01-10,245,98.77,24198.65,Rajasthan,Retail,251,19.81,64.32,2022-11-20,2022,11,20,6,4,30,51,0,8.166666666666666,188.0,6.563383492932056,43.34753878230251,251.0,0.0,1.244276930558933,148.0,22.91103110926069,0.16013071895424835,0.0,18148.9875,18148.9875
Jharkhand,472.69,62,Small,2022-11-21,10,Ghee,Mother Dairy,588.84,8.4175,22122.7188,115,Ambient,2022-09-25,2023-01-18,244,33.67,8215.48,Bihar,Retail,344,19.22,43.83,2022-11-21,2022,11,21,0,4,57,58,0,4.280701754385965,188.0,6.563383492932056,43.34753878230251,344.0,0.0,0.6522096048472174,178.28571428571428,22.91103110926069,0.07380520266182698,0.0,6161.610000000001,6161.610000000001
Delhi,82.96,87,Large,2022-11-22,10,Ghee,Sudha,326.74,21.56,28998.175,135,Ambient,2022-10-21,2023-03-05,138,86.24,11901.12,Karnataka,Wholesale,188,71.04,164.07,2022-11-22,2022,11,22,1,4,32,103,0,4.3125,188.0,6.563383492932056,43.34753878230251,188.0,0.0,0.6570543995553549,132.42857142857142,22.91103110926069,0.041868932038834954,0.0,8925.839999999998,8925.839999999998
